replica,cpu,heap,previous_tps,instant_tps,reward
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,1,32.84,40.53,-1.0
8,5,2,40.53,43.62,0.95313
8,5,1,43.62,37.53,0.90886
8,5,1,43.62,37.53,-1.0
8,5,1,43.62,37.53,-1.0
8,5,1,43.62,37.53,-1.0
8,6,1,37.53,44.75,1.0397366666666668
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,1,37.53,44.75,-1.0
8,6,2,44.75,46.22,0.98278
8,6,1,46.22,43.44,1.0130866666666667
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,1,46.22,43.44,-1.0
8,6,2,43.44,47.94,1.0149066666666666
8,6,1,47.94,44.34,1.03794
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,1,47.94,44.34,-1.0
8,6,2,44.34,46.6,0.99162
8,6,3,46.6,45.78,0.9404433333333334
8,6,2,45.78,46.3,0.9903433333333334
8,6,1,46.3,43.16,1.01381
8,6,1,46.3,43.16,-1.0
8,6,1,46.3,43.16,-1.0
8,6,1,46.3,43.16,-1.0
8,6,1,46.3,43.16,-1.0
8,6,1,46.3,43.16,-1.0
8,6,1,46.3,43.16,-1.0
8,6,1,46.3,43.16,-1.0
8,6,1,46.3,43.16,-1.0
8,7,1,43.16,46.7,1.064025714285714
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,1,43.16,46.7,-1.0
8,7,2,46.7,49.66,1.0414514285714285
8,7,1,49.66,46.97,1.0689257142857145
8,7,1,49.66,46.97,-1.0
8,7,2,46.97,48.03,1.0063985714285717
8,7,1,48.03,46.84,1.0763342857142857
8,7,1,48.03,46.84,-1.0
8,8,1,46.84,48.6,1.0931275
8,8,1,46.84,48.6,-1.0
8,8,1,46.84,48.6,-1.0
8,8,1,46.84,48.6,-1.0
8,8,1,46.84,48.6,-1.0
8,8,1,46.84,48.6,-1.0
8,8,1,46.84,48.6,-1.0
8,9,1,48.6,49.56,1.1022599999999998
8,9,2,49.56,51.66,1.067561111111111
8,9,2,49.56,51.66,-1.0
8,9,1,51.66,50.34,1.114522222222222
8,9,1,51.66,50.34,-1.0
8,9,1,51.66,50.34,-1.0
8,9,1,51.66,50.34,-1.0
8,9,1,51.66,50.34,-1.0
8,9,1,51.66,50.34,-1.0
8,9,2,50.34,51.03,1.051401111111111
8,9,1,51.03,50.38,1.1158266666666667
8,9,1,51.03,50.38,-1.0
8,9,1,51.03,50.38,-1.0
8,9,1,51.03,50.38,-1.0
8,9,2,50.38,51.16,1.0567266666666668
8,9,3,51.16,50.66,1.0114355555555556
8,9,3,51.16,50.66,-1.0
8,9,3,51.16,50.66,-1.0
8,9,4,50.66,51.0,0.9952083333333334
8,9,4,50.66,51.0,-1.0
8,9,4,50.66,51.0,-1.0
8,9,3,51.0,50.88,1.0125911111111112
8,9,3,51.0,50.88,-1.0
8,9,2,50.88,51.53,1.0645255555555555
8,9,1,51.53,49.4,1.1057822222222222
8,9,1,51.53,49.4,-1.0
8,9,1,51.53,49.4,-1.0
8,9,1,51.53,49.4,-1.0
8,9,1,51.53,49.4,-1.0
8,9,1,51.53,49.4,-1.0
8,9,1,51.53,49.4,-1.0
8,9,2,49.4,50.66,1.0476022222222223
8,9,3,50.66,50.38,1.0035622222222222
8,8,3,50.38,50.0,1.0046666666666666
8,8,2,50.0,49.94,1.0363025
7,8,2,49.94,50.12,1.0439025
7,9,2,50.12,51.2,1.0583511111111112
7,9,1,51.2,49.03,1.0988044444444445
7,9,1,51.2,49.03,-1.0
7,9,1,51.2,49.03,-1.0
7,9,1,51.2,49.03,-1.0
7,9,2,49.03,49.84,1.03419
7,9,1,49.84,49.88,1.112202222222222
7,9,1,49.84,49.88,-1.0
7,9,1,49.84,49.88,-1.0
7,9,1,49.84,49.88,-1.0
7,9,1,49.84,49.88,-1.0
7,9,1,49.84,49.88,-1.0
7,9,1,49.84,49.88,-1.0
7,9,1,49.84,49.88,-1.0
7,9,2,49.88,50.28,1.0430266666666668
7,9,1,50.28,49.06,1.0975933333333334
7,9,1,50.28,49.06,-1.0
7,9,2,49.06,51.03,1.0543866666666666
7,9,1,51.03,48.97,1.088891111111111
7,9,2,48.97,50.94,1.0563222222222222
7,9,1,50.94,50.84,1.1258555555555554
7,9,2,50.84,50.38,1.044007777777778
7,9,1,50.38,49.03,1.0981933333333334
7,9,2,49.03,50.75,1.0525966666666668
7,9,1,50.75,49.2,1.1003777777777777
7,9,2,49.2,50.88,1.0527566666666668
8,9,2,50.88,52.6,1.0787166666666668
8,9,1,52.6,50.03,1.1148177777777777
8,9,1,52.6,50.03,-1.0
8,9,1,52.6,50.03,-1.0
8,9,1,52.6,50.03,-1.0
8,9,1,52.6,50.03,-1.0
8,9,1,52.6,50.03,-1.0
8,9,1,52.6,50.03,-1.0
8,9,2,50.03,51.84,1.066481111111111
8,9,2,50.03,51.84,-1.0
8,9,1,51.84,49.9,1.1063377777777776
8,9,1,51.84,49.9,-1.0
8,9,1,51.84,49.9,-1.0
8,9,1,51.84,49.9,-1.0
8,9,1,51.84,49.9,-1.0
8,9,1,51.84,49.9,-1.0
7,9,1,49.9,49.12,1.09734
7,9,1,49.9,49.12,-1.0
7,9,1,49.9,49.12,-1.0
7,9,1,49.9,49.12,-1.0
7,9,1,49.9,49.12,-1.0
7,9,1,49.9,49.12,-1.0
8,9,1,49.12,51.72,1.1469733333333332
8,9,1,49.12,51.72,-1.0
8,9,1,49.12,51.72,-1.0
8,9,1,49.12,51.72,-1.0
8,9,1,49.12,51.72,-1.0
8,9,1,49.12,51.72,-1.0
8,9,1,49.12,51.72,-1.0
8,8,1,51.72,49.94,1.1131075
8,8,1,51.72,49.94,-1.0
8,9,1,49.94,49.84,1.1091622222222222
8,9,1,49.94,49.84,-1.0
8,9,1,49.94,49.84,-1.0
8,9,1,49.94,49.84,-1.0
8,9,1,49.94,49.84,-1.0
8,9,1,49.94,49.84,-1.0
8,9,1,49.94,49.84,-1.0
8,9,1,49.94,49.84,-1.0
8,9,1,49.94,49.84,-1.0
8,9,1,49.84,50.12,1.1197422222222222
8,9,1,49.84,50.12,-1.0
8,9,1,49.84,50.12,-1.0
8,9,1,49.84,50.12,-1.0
8,9,1,49.84,50.12,-1.0
8,9,1,49.84,50.12,-1.0
8,9,1,49.84,50.12,-1.0
8,9,1,49.84,50.12,-1.0
8,9,1,49.84,50.12,-1.0
8,9,2,50.12,50.2,1.043572222222222
8,9,1,50.2,50.53,1.1193044444444444
9,9,1,50.53,52.75,1.1602355555555557
9,9,1,50.53,52.75,-1.0
9,9,2,52.75,50.75,1.0465277777777775
9,9,1,50.75,50.56,1.1206355555555556
9,9,1,50.75,50.56,-1.0
9,9,1,50.75,50.56,-1.0
9,9,2,50.56,51.38,1.0582844444444446
9,9,1,51.38,50.4,1.1166577777777775
9,9,2,50.4,51.16,1.0547822222222225
9,9,1,51.16,49.56,1.1065244444444444
9,9,2,49.56,50.53,1.044442222222222
9,9,3,50.53,52.47,1.0459733333333334
9,9,2,52.47,51.7,1.0659344444444443
9,9,1,51.7,50.56,1.12226
9,9,2,50.56,50.7,1.0441566666666666
9,9,1,50.7,49.44,1.0994755555555555
9,9,1,50.7,49.44,-1.0
9,9,1,50.7,49.44,-1.0
9,9,1,50.7,49.44,-1.0
9,9,1,50.7,49.44,-1.0
9,9,1,50.7,49.44,-1.0
9,9,1,50.7,49.44,-1.0
9,9,1,50.7,49.44,-1.0
9,9,1,50.7,49.44,-1.0
9,9,2,49.44,52.22,1.073348888888889
9,9,3,52.22,51.25,1.0215555555555556
9,9,2,51.25,50.66,1.044422222222222
9,9,1,50.66,49.88,1.1095755555555555
9,9,2,49.88,50.7,1.0437122222222222
9,9,2,49.88,50.7,-1.0
9,9,1,50.7,49.03,1.0941933333333334
9,9,1,50.7,49.03,-1.0
9,9,1,50.7,49.03,-1.0
9,9,1,50.7,49.03,-1.0
9,9,2,49.03,50.84,1.048481111111111
9,9,3,50.84,51.16,1.0176711111111112
9,9,4,51.16,50.62,0.9907433333333332
9,9,3,50.62,50.44,1.0059333333333331
9,9,3,50.62,50.44,-1.0
9,9,4,50.44,51.25,0.9996244444444444
9,9,3,51.25,51.78,1.02936
9,9,2,51.78,51.75,1.06632
9,9,3,51.75,51.53,1.0254977777777778
9,9,2,51.53,51.03,1.0510544444444443
9,8,2,51.03,50.6,1.0474325
9,8,2,51.03,50.6,-1.0
9,8,1,50.6,48.75,1.0991175
9,8,1,50.6,48.75,-1.0
9,8,2,48.75,50.5,1.0464925
9,8,1,50.5,48.8,1.096135
9,8,1,50.5,48.8,-1.0
9,8,1,50.5,48.8,-1.0
9,8,1,50.5,48.8,-1.0
9,8,1,50.5,48.8,-1.0
9,8,2,48.8,50.25,1.0413825
9,8,3,50.25,50.4,1.0075125
9,8,4,50.4,49.97,0.97996
9,8,3,49.97,50.47,1.0079258333333334
9,8,4,50.47,50.34,0.9866275
9,8,3,50.34,50.47,1.0122025
9,8,2,50.47,50.44,1.043365
9,8,1,50.44,51.03,1.1342825
9,8,1,50.44,51.03,-1.0
9,9,1,51.03,50.53,1.1212755555555556
9,9,1,51.03,50.53,-1.0
9,9,1,51.03,50.53,-1.0
9,9,1,51.03,50.53,-1.0
9,9,1,51.03,50.53,-1.0
9,9,2,50.53,50.8,1.0494544444444445
9,9,1,50.8,50.5,1.1223755555555557
9,9,2,50.5,50.4,1.0408944444444443
9,9,3,50.4,51.0,1.0158333333333334
9,9,2,51.0,52.62,1.0808533333333332
9,9,1,52.62,49.75,1.1071666666666666
9,9,2,49.75,50.78,1.0486366666666669
9,9,2,49.75,50.78,-1.0
9,9,1,50.78,50.28,1.1138044444444446
9,9,1,50.78,50.28,-1.0
9,9,1,50.78,50.28,-1.0
9,9,1,50.78,50.28,-1.0
9,9,2,50.28,51.4,1.0594355555555557
9,9,1,51.4,49.56,1.10358
9,9,2,49.56,50.9,1.0509211111111112
9,9,3,50.9,52.16,1.03538
9,9,2,52.16,50.97,1.0504733333333334
9,9,1,50.97,50.8,1.1243444444444444
9,9,2,50.8,50.6,1.043938888888889
9,9,1,50.6,49.7,1.0987955555555555
9,9,1,50.6,49.7,-1.0
9,9,2,49.7,51.53,1.0624433333333332
9,9,1,51.53,51.56,1.1403711111111112
9,9,1,51.53,51.56,-1.0
9,9,2,51.56,50.38,1.0455211111111111
9,9,1,50.38,50.66,1.1232
9,9,2,50.66,51.7,1.06217
9,9,1,51.7,47.25,1.10268
9,9,1,51.7,47.25,-1.0
9,9,1,51.7,47.25,-1.0
9,9,1,51.7,47.25,-1.0
9,9,1,51.7,47.25,-1.0
9,9,1,51.7,47.25,-1.0
9,9,1,51.7,47.25,-1.0
9,9,2,47.25,51.72,1.060098888888889
9,9,3,51.72,52.53,1.0439977777777778
9,9,4,52.53,50.75,0.9905277777777776
9,9,5,50.75,51.16,0.9869155555555555
9,9,5,50.75,51.16,-1.0
9,9,4,51.16,50.72,0.990405
9,9,5,50.72,51.3,0.98826
9,9,6,51.3,50.7,0.9693922222222222
9,9,7,50.7,50.53,0.9624473015873016
9,9,8,50.53,50.5,0.9572286111111112
9,9,9,50.5,50.34,0.9531888888888888
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,9,50.5,50.34,-1.0
9,9,8,50.34,52.12,0.9867369444444444
9,9,9,52.12,51.7,0.9768088888888888
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
9,9,9,52.12,51.7,-1.0
8,9,9,51.7,49.8,0.9428444444444444
8,9,9,51.7,49.8,-1.0
8,9,9,51.7,49.8,-1.0
8,9,9,51.7,49.8,-1.0
9,9,9,49.8,53.62,1.005728888888889
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,9,49.8,53.62,-1.0
9,9,8,53.62,52.12,0.9877775
9,9,9,52.12,50.6,0.9569111111111112
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,9,52.12,50.6,-1.0
9,9,8,50.6,52.03,0.9830816666666669
9,9,9,52.03,51.1,0.9648
9,9,9,52.03,51.1,-1.0
9,9,8,51.1,51.22,0.9713691666666666
9,9,9,51.22,51.6,0.9736888888888888
9,9,9,51.22,51.6,-1.0
9,9,9,51.22,51.6,-1.0
9,9,9,51.22,51.6,-1.0
9,9,9,51.22,51.6,-1.0
9,9,9,51.22,51.6,-1.0
9,9,9,51.22,51.6,-1.0
9,9,9,51.22,51.6,-1.0
9,9,9,51.22,51.6,-1.0
9,9,8,51.6,51.25,0.9705763888888888
9,9,9,51.25,51.3,0.9688155555555557
9,9,9,51.25,51.3,-1.0
9,9,9,51.25,51.3,-1.0
9,9,8,51.3,50.4,0.9558238888888888
9,9,9,50.4,50.16,0.948768888888889
9,9,8,50.16,52.53,0.9932836111111112
9,9,7,52.53,51.25,0.974
9,9,8,51.25,52.03,0.984985
9,9,7,52.03,50.28,0.9574819047619048
9,9,6,50.28,50.84,0.9725644444444445
9,9,7,50.84,51.4,0.9775571428571428
9,9,6,51.4,51.28,0.981067777777778
9,9,5,51.28,52.1,1.002417777777778
9,9,4,52.1,50.66,0.9899494444444444
9,9,5,50.66,51.06,0.9833355555555556
9,9,6,51.06,51.7,0.9863233333333334
9,9,7,51.7,50.47,0.9593463492063492
9,9,6,50.47,50.62,0.9672577777777778
9,9,5,50.62,51.22,0.9862022222222222
9,9,6,51.22,51.3,0.9799555555555556
9,9,7,51.3,46.25,0.8833149206349207
9,9,8,46.25,50.12,0.9593480555555556
9,9,7,50.12,50.88,0.96684253968254
9,9,6,50.88,50.66,0.9704222222222222
9,9,5,50.66,50.38,0.9736955555555556
9,9,5,50.66,50.38,-1.0
9,9,6,50.38,50.75,0.9719033333333332
9,9,5,50.75,50.9,0.981148888888889
9,9,4,50.9,51.66,1.0074766666666668
9,9,3,51.66,50.53,1.0076377777777776
9,9,2,50.53,50.6,1.0449533333333334
9,9,1,50.6,51.9,1.1518244444444443
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,1,50.6,51.9,-1.0
9,9,2,51.9,50.34,1.0438144444444444
9,9,1,50.34,50.22,1.1153488888888887
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,1,50.34,50.22,-1.0
9,9,2,50.22,51.44,1.0621699999999998
9,9,1,51.44,49.72,1.1087244444444444
9,9,2,49.72,53.2,1.089516666666667
9,9,3,53.2,49.62,0.9938266666666666
9,9,2,49.62,50.1,1.0386055555555556
9,9,1,50.1,49.2,1.097462222222222
9,9,1,50.1,49.2,-1.0
9,9,1,50.1,49.2,-1.0
9,9,2,49.2,50.47,1.0441677777777778
9,9,3,50.47,51.9,1.0346444444444445
9,9,4,51.9,50.72,0.991126111111111
9,9,3,50.72,50.84,1.0122444444444445
9,9,4,50.84,50.66,0.989547222222222
9,9,3,50.66,50.44,1.007211111111111
9,9,4,50.44,51.7,1.0061416666666667
9,9,3,51.7,50.4,1.0043666666666666
9,9,4,50.4,50.47,0.989405
9,9,3,50.47,50.16,1.0091022222222223
9,9,2,50.16,51.88,1.0655766666666668
