replica,cpu,heap,previous_tps,instant_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,timestamp,utilization,performance_request,performance_response,performance
2,7,8,40,40,0.1725,0.788,0.8492857142857143,60.72660476190476,17.31,40.33,0,40,1708165409.9128888,0.2464285714285714,1.0,1.0,1.0
1,7,6,40,40,0.248,0.688,0.8708571428571429,61.66203333333333,14.8,40.0,0,40,1708166025.1442442,0.3542857142857143,1.0,1.0,1.0
2,7,9,40,40,0.1694999999999999,0.808,0.8484285714285714,62.5760253968254,14.74,40.13,0,40,1708166640.3596058,0.24214285714285702,1.0,1.0,1.0
1,7,9,40,40,0.227,0.863,0.8648571428571429,63.50434285714286,14.6,40.07,0,40,1708167255.564782,0.32428571428571434,1.0,1.0,1.0
1,9,8,40,32,0.209,0.756,0.8464444444444444,64.42206507936508,15.63,32.2,0,32,1708167870.756523,0.23222222222222222,1.0,1.0,1.0
3,5,4,32,32,0.131,0.7593333333333333,0.8441727717923605,65.34826507936508,20.42,32.0,0,32,1708168485.9567273,0.262,1.0,0.979431929480901,0.9897159647404505
3,9,5,32,64,0.1716666666666666,0.6846666666666668,0.8381481481481482,66.26733915343915,17.01,64.2,0,64,1708169111.468463,0.19074074074074066,1.0,1.0,1.0
2,6,6,64,48,0.172,0.7335,0.8573333333333334,67.19600582010582,17.44,48.27,0,48,1708169726.707676,0.2866666666666667,1.0,1.0,1.0
1,6,6,48,40,0.273,0.761,0.891,68.14150582010582,18.07,40.0,0,40,1708170341.9123528,0.45500000000000007,1.0,1.0,1.0
2,4,4,40,48,0.2115,0.7649999999999999,0.7944544388307471,69.09438082010583,27.71,48.07,0,48,1708170957.1068163,0.5287499999999999,1.0,0.7217610970768675,0.8608805485384338
3,5,4,48,48,0.1753333333333333,0.7646666666666667,0.7872161712247324,70.0294474867725,25.23,48.27,0,48,1708171572.3196938,0.3506666666666666,1.0,0.7927070947284978,0.8963535473642489
2,4,5,48,55,0.2395,0.7364999999999999,0.7937252695652173,70.9893224867725,28.75,55.4,0,56,1708172187.572113,0.5987499999999999,0.989286,0.6956521739130435,0.8424690869565217
3,5,5,55,72,0.2056666666666666,0.7646666666666667,0.8221137354856981,71.93045582010583,23.54,72.8,0,72,1708172802.7976165,0.4113333333333332,1.0,0.8496176720475787,0.9248088360237894
1,6,9,72,64,0.393,0.831,0.8332289384208538,72.88828915343916,26.47,64.13,0,64,1708173418.051098,0.655,1.0,0.7555723460521345,0.8777861730260672
1,5,8,64,73,0.488,0.79,0.7240659793814432,73.88463915343917,62.08,73.27,0,72,1708174033.2687807,0.976,1.0,0.32216494845360827,0.6610824742268041
2,4,4,73,84,0.3345,0.781,0.6667865144001144,74.86826415343917,69.93,84.73,0,88,1708174648.4918823,0.83625,0.962841,0.286000286000286,0.624420643000143
1,6,6,84,56,0.382,0.707,0.8501743341404359,75.83193082010584,24.78,56.0,0,56,1708175263.750945,0.6366666666666667,1.0,0.8071025020177562,0.9035512510088781
3,9,7,56,48,0.1556666666666667,0.7653333333333333,0.8345925925925927,76.74922711640214,16.6,48.0,0,48,1708175878.9641345,0.172962962962963,1.0,1.0,1.0
1,9,4,48,56,0.37,0.714,0.8822222222222222,77.69033822751325,16.36,56.07,0,56,1708176494.1851337,0.4111111111111111,1.0,1.0,1.0
2,9,7,56,64,0.2185,0.7150000000000001,0.8485555555555556,78.61461600529103,15.59,64.33,0,64,1708177109.3794322,0.24277777777777776,1.0,1.0,1.0
3,4,4,64,72,0.247,0.742,0.6695387002555677,79.57636600529102,54.78,72.93,0,72,1708177724.6160412,0.6174999999999999,1.0,0.36509675063891933,0.6825483753194597
1,5,7,72,76,0.496,0.824,0.5690780683526473,80.57556600529102,156.19,76.67,0,96,1708178399.507891,0.992,0.798646,0.12804917088161855,0.46334758544080923
2,6,8,76,96,0.3215,0.804,0.832369918699187,81.52914933862435,24.6,96.13,0,96,1708179014.723035,0.5358333333333334,1.0,0.8130081300813008,0.9065040650406504
1,5,7,96,86,0.497,0.814,0.533911387818485,82.52854933862434,173.87,86.73,0,120,1708179630.0095997,0.994,0.72275,0.11502846954621268,0.41888923477310636
1,5,4,86,72,0.446,0.777,0.9089785123966942,83.51774933862434,24.2,72.2,0,72,1708180245.2437956,0.892,1.0,0.8264462809917356,0.9132231404958677
2,8,7,72,88,0.2935,0.751,0.873375,84.45443683862435,17.03,88.73,0,88,1708180860.481173,0.36687499999999995,1.0,1.0,1.0
3,9,6,88,72,0.1889999999999999,0.7183333333333334,0.842,85.37543683862435,16.07,72.13,0,72,1708181475.7260776,0.20999999999999988,1.0,1.0,1.0
1,4,8,72,45,0.399,0.8,0.4639713927513106,86.37518683862436,219.35,45.6,0,80,1708182090.966431,0.9975,0.57,0.09117848187827673,0.33058924093913833
3,5,5,45,63,0.2066666666666666,0.7863333333333333,0.8427518246657654,87.31652017195769,22.19,63.93,0,64,1708182706.1823924,0.4133333333333332,0.998906,0.9013068949977466,0.9501064474988733
3,7,8,63,64,0.1723333333333333,0.782,0.8492380952380952,88.23888921957673,16.08,64.13,0,64,1708183321.4262226,0.24619047619047618,1.0,1.0,1.0
3,9,9,64,72,0.1829999999999999,0.7456666666666667,0.8406666666666667,89.14207440476191,17.18,72.2,0,72,1708183936.652497,0.20333333333333323,1.0,1.0,1.0
1,4,8,72,72,0.398,0.851,0.6736407911923866,90.14157440476193,107.18,72.73,0,72,1708184551.8834536,0.995,1.0,0.1866019779809666,0.5933009889904833
3,5,5,72,72,0.2196666666666666,0.7643333333333334,0.8717438259756878,91.08550773809525,20.84,72.2,0,72,1708185167.0897057,0.4393333333333332,1.0,0.9596928982725528,0.9798464491362764
2,5,5,72,80,0.243,0.7885,0.8972,92.03410773809524,16.1,80.2,0,80,1708185782.299078,0.486,1.0,1.0,1.0
2,8,9,80,88,0.2734999999999999,0.7949999999999999,0.868375,92.95662857142858,15.24,88.13,0,88,1708186397.5133357,0.3418749999999999,1.0,1.0,1.0
2,9,5,88,56,0.1965,0.7125,0.8436666666666667,93.87846190476192,15.0,56.47,0,56,1708187012.7357938,0.21833333333333332,1.0,1.0,1.0
1,4,7,56,57,0.388,0.859,0.7416832194941849,0.0,54.17,57.33,0,56,1708187627.9454522,0.97,1.0,0.3692080487354624,0.6846040243677312
3,8,5,57,112,0.2676666666666666,0.699,0.8669166666666667,0.9334583333333332,17.35,112.53,0,112,1708188243.1381345,0.33458333333333323,1.0,1.0,1.0
2,9,4,112,96,0.3035,0.683,0.8674444444444445,1.867180555555556,16.14,96.33,0,96,1708188858.3957934,0.3372222222222222,1.0,1.0,1.0
3,9,9,96,104,0.256,0.7413333333333334,0.8568888888888889,2.7779953703703706,17.69,104.27,0,104,1708189473.621489,0.28444444444444444,1.0,1.0,1.0
3,6,6,104,112,0.3,0.7559999999999999,0.8740065451145395,3.7279953703703694,21.39,112.53,0,112,1708190088.8653746,0.5,1.0,0.9350163627863487,0.9675081813931743
1,9,7,112,145,0.836,0.777,0.8075687397960755,4.720884259259259,36.07,145.07,0,144,1708190704.1490755,0.9288888888888889,1.0,0.5544774050457444,0.7772387025228722
2,8,5,145,88,0.28,0.642,0.87,5.65588425925926,15.23,88.33,0,88,1708191319.488444,0.35000000000000003,1.0,1.0,1.0
3,7,4,88,64,0.188,0.7173333333333334,0.8537142857142858,6.582741402116403,19.19,64.4,0,64,1708191934.7396257,0.26857142857142857,1.0,1.0,1.0
2,6,7,64,88,0.3075,0.7164999999999999,0.9025000000000001,7.533991402116403,16.01,88.67,0,88,1708192549.9805944,0.5125000000000001,1.0,1.0,1.0
2,4,9,88,72,0.2625,0.907,0.6504217562937583,8.499616402116402,67.13,72.6,0,72,1708193165.2778475,0.65625,1.0,0.29792939073439595,0.6489646953671979
1,7,5,72,72,0.398,0.684,0.9137142857142857,9.456473544973544,18.16,72.2,0,72,1708193780.533272,0.5685714285714286,1.0,1.0,1.0
2,7,8,72,96,0.292,0.752,0.8834285714285715,10.39218783068783,14.2,96.4,0,96,1708194395.741082,0.41714285714285715,1.0,1.0,1.0
3,4,8,96,87,0.2903333333333333,0.8253333333333334,0.6656922745752238,11.364771164021162,64.74,87.33,0,88,1708195010.9734037,0.7258333333333331,0.992386,0.3089280197713933,0.6506570098856966
3,8,8,87,96,0.2256666666666666,0.7406666666666667,0.8564166666666667,12.285562830687828,16.72,96.13,0,96,1708195657.080413,0.28208333333333324,1.0,1.0,1.0
3,8,9,96,96,0.2336666666666666,0.79,0.8584166666666667,13.20254894179894,16.44,96.4,0,96,1708196272.3283236,0.29208333333333325,1.0,1.0,1.0
3,8,5,96,96,0.2123333333333333,0.7173333333333334,0.8530833333333333,14.129090608465606,16.37,96.53,0,96,1708196887.5809283,0.2654166666666666,1.0,1.0,1.0
1,9,9,96,88,0.46,0.741,0.9022222222222223,15.06253505291005,14.78,88.2,0,88,1708197502.8428493,0.5111111111111111,1.0,1.0,1.0
1,4,8,88,47,0.399,0.81,0.41200262852098424,16.06228505291005,271.87,47.6,0,104,1708198118.0450685,0.9975,0.457692,0.07356457130246073,0.26562828565123037
2,4,8,47,123,0.366,0.862,0.5235782086741599,17.053785052910047,169.93,123.27,0,168,1708198733.262643,0.9149999999999999,0.73375,0.11769552168539986,0.42572276084269994
2,4,6,123,97,0.3665,0.724,0.4978134839606756,18.045410052910047,184.11,97.6,0,144,1708199348.4976974,0.9162499999999999,0.677778,0.1086307099016892,0.3932043549508446
1,8,6,97,138,0.799,0.815,0.6236940397921307,19.04528505291005,134.7,138.53,0,152,1708199963.7415054,0.99875,0.911382,0.14847809948032667,0.5299300497401633
2,4,7,138,103,0.377,0.817,0.5219546661449042,20.039535052910047,173.77,103.47,0,144,1708200579.1111586,0.9425,0.718542,0.11509466536226046,0.4168183326811302
1,4,5,103,54,0.4,0.732,0.44395341052631576,21.039535052910047,237.5,54.67,0,104,1708201194.348096,1.0,0.525673,0.08421052631578947,0.30494176315789473
1,4,8,54,61,0.398,0.86,0.473664167719865,22.039035052910048,210.47,61.53,0,104,1708201809.5691702,0.995,0.591635,0.09502541929966266,0.34333020964983135
3,8,8,61,80,0.219,0.7353333333333333,0.85475,22.958326719576714,16.49,80.0,0,80,1708202424.784412,0.27375,1.0,1.0,1.0
3,6,5,80,104,0.3083333333333333,0.7526666666666667,0.8716113416320884,23.909715608465604,21.69,104.6,0,104,1708203040.0423603,0.5138888888888888,1.0,0.9220839096357768,0.9610419548178883
3,7,6,104,96,0.2656666666666666,0.68,0.875904761904762,24.847667989417985,15.97,96.93,0,96,1708203655.3007858,0.3795238095238095,1.0,1.0,1.0
1,7,9,96,96,0.524,0.794,0.7425783165725307,25.81074735449735,41.48,96.53,0,96,1708204270.597707,0.7485714285714287,1.0,0.4821600771456124,0.7410800385728062
1,7,5,96,96,0.544,0.828,0.7778361332856747,26.78846164021164,35.97,96.8,0,96,1708204885.813623,0.7771428571428572,1.0,0.5560189046427578,0.778009452321379
3,8,6,96,96,0.24,0.7436666666666666,0.86,27.71846164021164,17.22,96.27,0,96,1708205501.0712745,0.3,1.0,1.0,1.0
1,5,7,96,79,0.419,0.905,0.7593964758239115,28.702261640211635,41.57,79.87,0,80,1708206116.3026626,0.838,0.998375,0.4811161895597787,0.7397455947798893
2,8,6,79,80,0.2825,0.648,0.870625,29.63757414021164,14.63,80.47,0,80,1708206731.5643597,0.35312499999999997,1.0,1.0,1.0
2,6,8,80,104,0.356,0.8135,0.8654373645426963,30.596907473544967,23.07,104.67,0,104,1708207346.8086784,0.5933333333333334,1.0,0.8669267446900737,0.9334633723450368
1,6,5,104,104,0.599,0.803,0.6044696524614805,31.5967408068783,141.92,104.53,0,120,1708207962.072651,0.9983333333333333,0.871083,0.14092446448703497,0.5060037322435175
2,4,9,104,117,0.375,0.8705,0.5680751234270415,32.587213029100525,149.4,117.73,0,144,1708208577.3144956,0.9375,0.817569,0.13386880856760375,0.47571890428380187
2,8,4,117,153,0.439,0.7025,0.9097500000000001,33.542088029100526,15.86,153.0,0,152,1708209192.5831196,0.54875,1.0,1.0,1.0
2,6,5,102,104,0.3155,0.754,0.9051666666666667,35.29467136243386,16.85,104.6,0,104,1708210423.12041,0.5258333333333334,1.0,1.0,1.0
3,5,7,104,80,0.2243333333333333,0.8119999999999999,0.8897333333333334,36.23953802910053,18.0,80.0,0,80,1708211038.542099,0.4486666666666666,1.0,1.0,1.0
1,5,5,80,83,0.495,0.819,0.5455511472275334,37.23853802910053,167.36,83.93,0,112,1708211653.9934988,0.99,0.749375,0.11950286806883365,0.4344389340344168
1,6,6,83,96,0.514,0.793,0.8943046696272373,38.2242046957672,24.77,96.73,0,96,1708212269.201277,0.8566666666666667,1.0,0.8074283407347598,0.9037141703673799
1,5,4,96,87,0.502,0.82,0.6295463939355654,39.2242046957672,126.64,87.93,0,96,1708212884.4254377,1.0,0.915938,0.15792798483891346,0.5369329924194568
2,7,6,87,96,0.323,0.7795000000000001,0.8922857142857143,40.17034755291006,16.75,96.73,0,96,1708213499.658224,0.46142857142857147,1.0,1.0,1.0
2,7,7,96,96,0.287,0.7615000000000001,0.882,41.11134755291006,14.37,96.27,0,96,1708214114.9159524,0.41,1.0,1.0,1.0
1,9,8,96,80,0.456,0.736,0.9013333333333333,42.05401421957673,17.12,80.13,0,80,1708214730.1337943,0.5066666666666667,1.0,1.0,1.0
2,6,4,80,72,0.2815,0.6975,0.8938333333333334,43.0009308862434,17.55,72.27,0,72,1708215345.3852234,0.4691666666666666,1.0,1.0,1.0
2,6,7,72,104,0.334,0.7975,0.8179642263958093,43.95659755291006,26.09,104.6,0,104,1708215960.6232872,0.5566666666666668,1.0,0.7665772326561902,0.8832886163280951
2,7,6,104,103,0.3275,0.759,0.8930714285714286,44.90338326719578,16.1,103.87,0,104,1708216575.8404365,0.4678571428571429,0.99875,1.0,0.999375
1,8,4,103,104,0.513,0.717,0.92825,45.86750826719578,14.77,104.4,0,104,1708217191.0886662,0.64125,1.0,1.0,1.0
3,8,8,104,105,0.241,0.7726666666666665,0.8602500000000001,46.79421660052911,16.11,105.0,0,104,1708217806.3215084,0.30124999999999996,1.0,1.0,1.0
3,6,8,105,96,0.2443333333333333,0.7866666666666666,0.8814444444444445,47.73327215608467,19.48,96.2,0,96,1708218421.58648,0.40722222222222215,1.0,1.0,1.0
1,9,4,96,80,0.437,0.663,0.8971111111111111,48.681827711640224,15.48,80.07,0,80,1708219036.8303466,0.4855555555555555,1.0,1.0,1.0
2,7,8,80,72,0.221,0.729,0.8631428571428572,49.60452414021165,16.73,72.27,0,72,1708219652.0398045,0.3157142857142857,1.0,1.0,1.0
1,9,8,72,24,0.195,0.683,0.8433333333333334,50.51156580687832,16.02,24.0,0,24,1708220267.2625766,0.21666666666666667,1.0,1.0,1.0
2,5,6,24,24,0.12,0.767,0.8480000000000001,51.43556580687832,19.05,24.0,0,24,1708220882.4587967,0.24,1.0,1.0,1.0
2,8,8,24,32,0.1605,0.718,0.840125,52.34537830687832,15.61,32.07,0,32,1708221497.66985,0.200625,1.0,1.0,1.0
1,7,5,32,32,0.213,0.689,0.8608571428571429,53.27580687830689,15.45,32.0,0,32,1708222112.913412,0.30428571428571427,1.0,1.0,1.0
2,7,8,32,40,0.1525,0.731,0.8435714285714286,54.18896759259261,15.92,40.13,0,40,1708222728.117236,0.21785714285714286,1.0,1.0,1.0
3,6,4,40,32,0.1156666666666666,0.7496666666666667,0.8385555555555556,55.10824537037038,17.37,32.0,0,32,1708223343.335606,0.19277777777777766,1.0,1.0,1.0
3,7,6,32,32,0.1093333333333333,0.7093333333333334,0.8312380952380952,56.02386441798943,16.0,32.0,0,32,1708223958.5552545,0.15619047619047616,1.0,1.0,1.0
3,9,7,32,24,0.1036666666666666,0.7063333333333333,0.823037037037037,56.93538293650795,16.34,24.0,0,24,1708224573.7716951,0.11518518518518511,1.0,1.0,1.0
2,7,4,24,40,0.1674999999999999,0.7195,0.8478571428571429,57.85931150793652,15.5,40.2,0,40,1708225188.994087,0.23928571428571416,1.0,1.0,1.0
3,7,8,40,40,0.1423333333333333,0.7336666666666667,0.8406666666666667,58.77135317460319,15.19,40.13,0,40,1708225804.2178347,0.2033333333333333,1.0,1.0,1.0
1,5,8,40,40,0.279,0.77,0.7667020408163266,59.72340317460319,31.36,40.07,0,40,1708226419.4447262,0.558,1.0,0.6377551020408163,0.8188775510204082
3,4,4,40,40,0.1816666666666666,0.7793333333333333,0.8085458035477893,60.66881984126985,25.18,40.27,0,40,1708227034.6521409,0.45416666666666644,1.0,0.7942811755361397,0.8971405877680698
2,5,5,40,48,0.1965,0.839,0.8786,61.608119841269854,15.75,48.0,0,48,1708227699.2447736,0.393,1.0,1.0,1.0
3,5,4,48,39,0.146,0.7386666666666667,0.8564,62.537319841269856,18.36,39.8,0,40,1708228314.4575157,0.292,0.995,1.0,0.9975
3,9,9,39,32,0.1086666666666666,0.7323333333333334,0.8241481481481482,63.430764285714304,16.71,32.13,0,32,1708228929.6830652,0.12074074074074068,1.0,1.0,1.0
3,5,9,32,24,0.1053333333333333,0.778,0.8421333333333334,64.33827539682541,17.18,24.07,0,24,1708229544.9111826,0.2106666666666666,1.0,1.0,1.0
1,6,8,24,56,0.34,0.717,0.8985042529289039,65.28456706349208,20.77,56.6,0,56,1708230160.1276371,0.5666666666666668,1.0,0.9629272989889264,0.9814636494944632
2,5,6,56,48,0.2319999999999999,0.744,0.8928,66.23096706349207,18.9,48.33,0,48,1708230775.3432992,0.4639999999999998,1.0,1.0,1.0
2,5,6,48,40,0.1695,0.7490000000000001,0.8678,67.16486706349207,17.1,40.0,0,40,1708231390.590045,0.339,1.0,1.0,1.0
1,5,9,40,40,0.229,0.797,0.7939431594860167,68.09922261904762,26.46,40.27,0,40,1708232005.7860346,0.458,1.0,0.7558578987150415,0.8779289493575207
1,7,5,40,40,0.263,0.709,0.8751428571428572,69.03679404761905,16.72,40.07,0,40,1708232621.007968,0.3757142857142858,1.0,1.0,1.0
2,4,6,40,32,0.168,0.7885,0.8247155025553663,69.97879404761905,23.48,32.0,0,32,1708233236.2204788,0.42,1.0,0.8517887563884157,0.9258943781942078
1,9,6,32,32,0.231,0.697,0.8513333333333334,70.90446071428572,15.82,32.53,0,32,1708233851.405897,0.25666666666666665,1.0,1.0,1.0
3,4,6,32,40,0.161,0.7913333333333333,0.7644900603478878,71.84471071428572,28.17,40.07,0,40,1708234466.6420326,0.40249999999999997,1.0,0.7099751508697195,0.8549875754348597
3,5,7,40,40,0.143,0.8383333333333334,0.8572000000000001,72.77331071428573,17.58,40.07,0,40,1708235127.0996337,0.286,1.0,1.0,1.0
3,6,6,40,40,0.1403333333333333,0.7709999999999999,0.8467777777777779,73.69669960317462,18.51,40.4,0,40,1708235742.3121226,0.23388888888888887,1.0,1.0,1.0
3,7,4,40,40,0.129,0.6896666666666667,0.8368571428571429,74.6151281746032,16.35,40.0,0,40,1708236357.5656393,0.1842857142857143,1.0,1.0,1.0
2,4,8,40,40,0.1755,0.8895,0.874036817962337,75.5590031746032,20.71,40.13,0,40,1708236972.8092003,0.43875,1.0,0.9657170449058425,0.9828585224529213
1,5,5,40,32,0.235,0.743,0.894,76.50600317460321,19.69,32.27,0,32,1708237588.0104938,0.47,1.0,1.0,1.0
2,8,4,32,32,0.1285,0.6735,0.832125,77.4220656746032,14.67,32.33,0,32,1708238203.211009,0.160625,1.0,1.0,1.0
1,9,4,32,64,0.335,0.727,0.8744444444444445,78.35928789682542,15.8,64.0,0,64,1708238818.4493978,0.37222222222222223,1.0,1.0,1.0
3,6,5,64,48,0.1556666666666666,0.7346666666666667,0.8518888888888889,79.28523234126986,18.86,48.13,0,48,1708239433.6508057,0.2594444444444443,1.0,1.0,1.0
2,5,4,48,40,0.1885,0.7665,0.7590879432624115,80.22293234126987,28.2,40.0,0,40,1708240048.8801055,0.377,1.0,0.7092198581560284,0.8546099290780143
3,5,4,40,47,0.151,0.7523333333333332,0.8386434951161689,81.15313234126987,21.09,47.87,0,48,1708240664.0998096,0.302,0.997292,0.948316737790422,0.972804368895211
1,4,5,47,47,0.27,0.815,0.6652762249827467,82.12063234126987,57.96,47.07,0,48,1708241279.3094084,0.675,0.980625,0.3450655624568668,0.6628452812284333
3,7,5,47,56,0.167,0.7436666666666666,0.8477142857142858,83.04448948412701,17.53,56.0,0,56,1708241894.5155745,0.2385714285714286,1.0,1.0,1.0
2,4,6,56,73,0.292,0.7905,0.78602400240024,84.01748948412701,33.33,73.33,0,72,1708242509.7536922,0.7299999999999999,1.0,0.6000600060006,0.8000300030003
2,6,6,73,64,0.221,0.7685,0.8736666666666667,84.95432281746035,16.35,64.07,0,64,1708243125.0162368,0.36833333333333335,1.0,1.0,1.0
1,7,8,64,72,0.399,0.841,0.914,85.91132281746034,15.73,72.33,0,72,1708243740.2374334,0.5700000000000001,1.0,1.0,1.0
3,9,4,72,88,0.217,0.723,0.8482222222222222,86.83543392857146,15.93,88.67,0,88,1708244355.4486043,0.2411111111111111,1.0,1.0,1.0
1,7,7,88,56,0.345,0.749,0.8985714285714286,87.78471964285717,18.07,56.0,0,56,1708244970.709764,0.4928571428571428,1.0,1.0,1.0
3,4,8,56,48,0.197,0.8513333333333334,0.8069040092521202,88.73396964285718,25.94,48.07,0,48,1708245585.9132802,0.4925,1.0,0.7710100231303006,0.8855050115651504
1,6,6,48,56,0.357,0.679,0.7841640702684786,89.69346964285718,30.17,56.0,0,56,1708246236.1100354,0.595,1.0,0.6629101756711965,0.8314550878355982
3,7,9,56,64,0.1786666666666666,0.7936666666666666,0.851047619047619,90.60717863756618,17.44,64.6,0,64,1708246851.3120124,0.25523809523809515,1.0,1.0,1.0
2,8,6,64,72,0.2269999999999999,0.826,0.85675,91.53555363756618,15.48,72.13,0,72,1708247466.5599437,0.28374999999999984,1.0,1.0,1.0
1,4,5,72,53,0.4,0.759,0.45700404987852816,92.53555363756618,226.39,53.2,0,96,1708248081.778006,1.0,0.554167,0.08834312469632051,0.32125506234816026
2,5,9,53,96,0.3239999999999999,0.8755,0.742479191059074,93.49763141534396,37.58,96.13,0,96,1708248697.0336232,0.6479999999999998,1.0,0.532197977647685,0.7660989888238425
3,6,9,120,72,0.2136666666666666,0.7383333333333333,0.8712222222222222,0.9176481481481482,18.23,72.13,0,72,1708249927.5048578,0.356111111111111,1.0,1.0,1.0
3,4,6,72,87,0.2843333333333333,0.774,0.6359922796102491,1.8887314814814813,83.13,87.47,0,88,1708250542.766632,0.7108333333333333,0.993977,0.24058703235895587,0.617282016179478
2,8,5,87,72,0.224,0.74,0.856,2.8167314814814817,14.72,72.0,0,72,1708251193.002911,0.27999999999999997,1.0,1.0,1.0
2,4,7,72,78,0.301,0.8145,0.653484766975522,3.7919814814814816,72.31,78.47,0,80,1708251808.2163138,0.7525,0.980875,0.27658691743880515,0.6287309587194025
2,4,4,78,62,0.221,0.76,0.6757386907351022,4.7472314814814816,45.98,62.6,0,64,1708252423.668449,0.5525,0.978125,0.4349717268377556,0.7065483634188778
2,5,6,62,64,0.231,0.7755,0.8924000000000001,5.693431481481482,18.34,64.4,0,64,1708253038.8688908,0.462,1.0,1.0,1.0
3,7,8,64,72,0.2,0.785,0.8571428571428572,6.620127910052911,15.25,72.27,0,72,1708253654.3336742,0.28571428571428575,1.0,1.0,1.0
1,8,9,72,72,0.396,0.725,0.8669852805887766,7.550183465608466,21.74,72.6,0,72,1708254269.5901904,0.495,1.0,0.9199632014719412,0.9599816007359706
2,7,7,72,72,0.233,0.7695000000000001,0.8665714285714287,8.48346917989418,15.1,72.2,0,72,1708254884.7981868,0.3328571428571429,1.0,1.0,1.0
1,7,9,72,79,0.471,0.855,0.9105149375083994,9.445754894179895,21.26,79.93,0,80,1708255500.0375853,0.6728571428571428,0.999125,0.940733772342427,0.9699293861712135
3,9,8,79,88,0.2236666666666666,0.7576666666666667,0.8497037037037037,10.36531507936508,16.01,88.0,0,88,1708256115.271981,0.24851851851851844,1.0,1.0,1.0
3,9,5,88,56,0.1596666666666666,0.691,0.8354814814814815,11.28305582010582,16.24,56.13,0,56,1708256730.5224934,0.17740740740740732,1.0,1.0,1.0
2,7,7,56,56,0.204,0.748,0.8582857142857143,12.212198677248676,17.79,56.0,0,56,1708257345.7654846,0.2914285714285714,1.0,1.0,1.0
1,7,6,56,110,0.678,0.737,0.7224780736337488,13.20905582010582,59.6,110.47,0,112,1708257961.018571,0.9685714285714287,0.986339,0.33557046979865773,0.6609547348993289
2,4,6,110,90,0.365,0.804,0.6348170318618043,14.200305820105822,104.2,90.13,0,96,1708258576.2770472,0.9125,0.938854,0.19193857965451055,0.5653962898272553
3,8,8,90,104,0.255,0.7923333333333332,0.86375,15.131222486772488,16.33,104.87,0,104,1708259191.506998,0.31875,1.0,1.0,1.0
2,9,9,104,112,0.372,0.767,0.8826666666666667,16.057778042328042,18.53,112.27,0,112,1708259806.7767177,0.41333333333333333,1.0,1.0,1.0
2,9,8,112,144,0.442,0.756,0.8982222222222223,17.001389153439153,18.08,144.87,0,144,1708260422.0106864,0.4911111111111111,1.0,1.0,1.0
3,9,8,144,88,0.2029999999999999,0.7673333333333333,0.8451111111111111,17.919861375661373,16.48,88.2,0,88,1708261037.2645836,0.22555555555555545,1.0,1.0,1.0
3,9,6,88,64,0.181,0.6723333333333334,0.8402222222222222,18.839972486772485,15.81,64.47,0,64,1708261652.5133424,0.2011111111111111,1.0,1.0,1.0
3,8,4,64,88,0.2393333333333333,0.7026666666666666,0.8598333333333333,19.769889153439152,16.1,88.6,0,88,1708262267.768667,0.2991666666666666,1.0,1.0,1.0
1,9,4,88,72,0.422,0.66,0.8937777777777778,20.71677804232804,16.52,72.4,0,72,1708262883.0128417,0.46888888888888886,1.0,1.0,1.0
2,9,6,72,72,0.2375,0.7355,0.8527777777777779,21.64316693121693,15.5,72.2,0,72,1708263498.221407,0.2638888888888889,1.0,1.0,1.0
2,8,9,72,95,0.2845,0.7330000000000001,0.8689166,22.560173875661377,16.24,95.47,0,96,1708264113.437605,0.35562499999999997,0.994479,1.0,0.9972395000000001
3,6,5,95,88,0.2056666666666666,0.7436666666666666,0.8685555555555555,23.49445165343916,17.8,88.2,0,88,1708264728.678795,0.3427777777777777,1.0,1.0,1.0
1,7,7,88,96,0.548,0.817,0.8855187969924811,24.472737367724868,24.32,96.47,0,96,1708265343.9573135,0.7828571428571429,1.0,0.8223684210526315,0.9111842105263157
3,8,5,96,96,0.2186666666666666,0.7093333333333334,0.8546666666666667,25.4000707010582,16.77,96.2,0,96,1708265959.1883323,0.2733333333333332,1.0,1.0,1.0
2,4,4,96,95,0.3425,0.7825,0.6960543951196325,26.3856957010582,63.11,95.53,0,96,1708266574.4296238,0.8562500000000001,0.995104,0.316906987799081,0.6560054938995405
3,7,9,95,88,0.1976666666666666,0.7893333333333334,0.8564761904761905,27.3016375,16.05,88.4,0,88,1708267189.6491137,0.2823809523809523,1.0,1.0,1.0
1,7,5,88,104,0.576,0.68,0.8866326201978376,28.28392321428572,24.84,104.27,0,104,1708267804.8765895,0.8228571428571428,1.0,0.8051529790660226,0.9025764895330113
1,8,7,104,148,0.794,0.882,0.61091336529192,29.28317321428572,136.51,148.6,0,168,1708268420.115271,0.9925,0.884524,0.14650941322980002,0.5155167066149
2,9,5,148,144,0.3975,0.6895,0.8883333333333333,30.227339880952385,15.23,144.87,0,144,1708269035.3836155,0.44166666666666665,1.0,1.0,1.0
1,5,7,144,86,0.497,0.813,0.46188123802586045,31.226739880952383,219.64,86.13,0,152,1708269650.6554208,0.994,0.566645,0.09105809506465125,0.3288515475323256
1,6,9,105,103,0.521,0.84,0.7069232666331602,33.00690654761905,59.69,103.8,0,104,1708270881.1133008,0.8683333333333334,0.998077,0.3350644999162339,0.6665707499581169
