replica,cpu,heap,previous_tps,instant_tps,inc_tps,out_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps
6,9,6,78.06,84.56,222,225,0.595,0.667,0.9322222222222222,54.41196079999999,37.95,84.57,0,81
2,8,4,84.56,76.25,426,465,0.739,0.647,0.8930165999999999,55.30497739999999,122.02,76.24,0,90
6,9,4,76.25,82.75,214,217,0.585,0.648,0.9299999999999999,56.23497739999999,34.81,82.78,0,81
3,8,4,82.75,72.9,510,516,0.558,0.675,0.9395,57.174477399999994,58.29,72.9,0,72
5,9,8,72.9,64.56,199,201,0.528,0.734,0.9008333333333334,58.075310733333325,30.62,64.55,0,63
6,9,6,64.56,82.75,208,214,0.601,0.645,0.9335555555555556,59.00886628888888,37.68,82.72,0,81
2,8,4,82.75,84.0,489,533,0.757,0.653,0.8984622,59.90732848888888,125.5,84.02,0,99
6,9,8,84.0,91.56,229,231,0.621,0.718,0.9175,60.824828488888876,41.44,91.54,0,90
2,8,4,91.56,76.44,444,485,0.716,0.692,0.8885997999999999,61.71342828888888,122.9,76.44,0,90
3,9,5,76.44,82.6,647,647,0.605,0.695,0.9344444444444444,62.64787273333332,35.61,82.61,0,81
3,8,6,82.6,81.5,604,615,0.604,0.724,0.951,63.59887273333332,51.84,81.47,0,81
3,9,6,81.5,54.6,192,203,0.42,0.631,0.8933333333333333,64.49220606666665,54.95,54.6,0,54
4,9,4,54.6,90.25,359,370,0.779,0.687,0.973111111111111,65.46531717777776,50.73,90.22,0,90
1,9,6,90.25,55.3,450,534,0.805,0.588,0.7435552888888889,66.20887246666665,182.68,55.3,0,90
5,9,6,55.3,53.16,124,133,0.646,0.638,0.7373331555555556,66.94620562222221,151.85,53.16,0,81
3,7,4,53.16,81.06,418,425,0.519,0.692,0.9482857142857143,67.89449133650793,73.2,81.07,0,81
2,8,6,81.06,73.2,452,487,0.749,0.679,0.929398,68.82388933650793,105.76,73.19,0,81
2,9,5,73.2,63.8,502,548,0.731,0.695,0.9624444444444444,69.78633378095238,61.46,63.8,0,63
4,7,4,63.8,54.9,89,99,0.488,0.625,0.8623807714285714,70.64871455238095,126.35,54.91,0,63
3,9,4,54.9,91.06,671,675,0.625,0.701,0.9388888888888889,71.58760344126983,39.59,91.08,0,90
4,7,8,91.06,60.75,82,93,0.529,0.677,0.7704666571428571,72.3580700984127,149.58,60.76,0,81
6,9,8,60.75,83.75,242,246,0.66,0.707,0.9234166666666667,73.28148676507936,35.68,83.78,0,81
2,8,4,83.75,79.2,475,516,0.723,0.647,0.9084836000000001,74.18997036507936,102.23,79.16,0,90
6,8,5,79.2,85.75,113,121,0.536,0.655,0.9055336,75.09550396507936,83.08,85.73,0,90
1,7,4,85.75,33.78,141,175,0.674,0.585,0.6740716285714285,75.76957559365079,240.28,33.78,0,72
3,9,8,33.78,64.75,191,198,0.702,0.677,0.92525,76.69482559365079,57.6,64.76,0,63
6,7,4,64.75,68.0,41,45,0.462,0.619,0.8357036,77.53052919365079,120.37,68.0,0,81
2,8,6,68.0,71.7,416,455,0.733,0.654,0.914361,78.44489019365079,108.49,71.7,0,81
1,9,4,71.7,53.7,295,351,0.835,0.596,0.7434219555555555,79.18831214920635,187.38,53.68,0,90
4,9,5,53.7,88.06,324,341,0.708,0.681,0.9444669333333333,80.13277908253968,61.05,88.07,0,90
4,9,8,88.06,82.5,357,368,0.718,0.735,0.9433055555555555,81.07608463809524,36.81,82.51,0,81
6,9,8,82.5,59.53,216,214,0.347,0.725,0.7544447111111111,81.83052934920634,58.14,59.53,0,72
2,9,5,59.53,63.5,486,522,0.719,0.656,0.9597777777777778,82.79030712698412,61.6,63.51,0,63
3,8,8,63.5,92.44,613,628,0.567,0.724,0.92275,83.71305712698411,50.73,92.46,0,90
3,7,5,92.44,72.9,275,286,0.548,0.699,0.8964232285714286,84.60948035555553,102.63,72.88,0,81
2,9,6,72.9,83.75,550,586,0.792,0.698,0.9344667999999999,85.54394715555553,74.2,83.77,0,90
6,8,6,83.75,86.7,108,116,0.548,0.64,0.9148000000000001,86.45874715555553,85.47,86.67,0,90
2,8,4,86.7,66.56,446,481,0.639,0.604,0.852935,87.31168215555553,120.62,66.58,0,81
5,8,6,66.56,91.1,185,197,0.553,0.674,0.8906136,88.20229575555553,102.38,91.14,0,99
2,4,9,91.1,7.27,141,170,0.398,0.643,0.41112708888888894,0.0,1026.25,7.27,0,63
6,8,5,7.27,92.5,147,154,0.573,0.65,0.9037952,0.9037952,86.7,92.49,0,99
4,9,8,92.5,88.25,349,364,0.67,0.736,0.9210886888888888,1.824883888888889,66.25,88.23,0,90
3,9,5,88.25,90.44,280,297,0.712,0.618,0.9582222222222222,2.783106111111111,71.71,90.44,0,90
4,5,4,90.44,5.33,19,23,0.46,0.559,0.4195332,3.202639311111111,1436.07,5.33,0,90
5,8,5,5.33,76.5,154,161,0.587,0.656,0.9134907999999999,4.1161301111111115,83.78,76.51,0,81
6,9,8,76.5,74.7,226,231,0.614,0.716,0.9154444444444444,5.031574555555556,30.04,74.69,0,72
2,9,5,74.7,69.0,479,512,0.689,0.628,0.928361111111111,5.959935666666667,69.06,69.03,0,72
6,9,8,69.0,91.44,234,239,0.659,0.699,0.9211944444444444,6.881130111111112,38.37,91.46,0,90
6,6,5,91.44,50.97,35,40,0.465,0.587,0.7325554,7.613685511111112,179.91,50.97,0,81
4,9,5,50.97,79.06,255,267,0.627,0.668,0.9248145333333333,8.538500044444445,67.12,79.04,0,81
6,7,8,79.06,74.4,78,85,0.519,0.66,0.8090189142857143,9.34751895873016,123.93,74.36,0,90
4,9,8,74.4,82.25,361,374,0.753,0.735,0.9510833333333333,10.298602292063492,47.97,82.26,0,81
6,8,7,82.25,70.9,131,136,0.571,0.683,0.9286426571428572,11.22724494920635,56.07,70.89,0,72
3,9,5,70.9,64.5,181,191,0.713,0.64,0.9584444444444444,12.185689393650794,53.0,64.52,0,63
3,9,5,64.5,100.06,301,292,0.713,0.685,0.9584444444444444,13.144133838095238,40.1,100.05,0,99
3,9,8,100.06,92.7,515,519,0.619,0.699,0.9123055555555555,14.056439393650793,55.33,92.68,0,90
4,9,5,92.7,82.8,338,352,0.731,0.695,0.9624444444444444,15.018883838095238,47.09,82.82,0,81
4,9,4,82.8,89.0,251,263,0.694,0.664,0.9474224222222222,15.966306260317461,68.98,88.98,0,90
6,7,7,89.0,61.06,72,79,0.495,0.641,0.7316378285714287,16.69794408888889,179.88,61.06,0,90
5,9,5,61.06,83.3,273,282,0.652,0.66,0.9448888888888889,17.64283297777778,41.34,83.29,0,81
1,6,6,83.3,24.55,60,73,0.6,0.563,0.5922498666666667,18.235082844444445,333.73,24.55,0,72
4,9,5,24.55,108.75,420,435,0.768,0.689,0.9706666666666667,19.20574951111111,70.26,108.75,0,108
4,6,8,108.75,36.1,55,61,0.489,0.677,0.5509164,19.75666591111111,399.12,36.08,0,99
4,9,5,36.1,100.4,395,410,0.739,0.686,0.9642222222222222,20.720888133333332,51.68,100.35,0,99
3,6,6,100.4,62.06,203,221,0.491,0.664,0.7397274666666667,21.4606156,177.47,62.05,0,99
5,9,5,62.06,99.94,339,347,0.683,0.695,0.9517777777777778,22.41239337777778,49.54,99.94,0,99
3,9,8,99.94,90.44,242,255,0.718,0.685,0.9308055555555556,23.343198933333333,79.68,90.44,0,90
6,8,5,90.44,69.6,125,131,0.545,0.631,0.9163336,24.259532533333335,67.92,69.61,0,72
4,9,4,69.6,92.3,328,338,0.682,0.693,0.9515555555555555,25.21108808888889,57.74,92.29,0,90
3,7,8,92.3,77.7,332,349,0.53,0.743,0.9124375714285714,26.123525660317462,87.42,77.66,0,81
6,9,4,77.7,90.06,205,208,0.641,0.659,0.9424444444444444,27.065970104761906,54.55,90.05,0,90
2,6,7,90.06,33.2,175,209,0.569,0.584,0.6330236095238095,27.698993714285717,244.24,33.18,0,72
4,9,5,33.2,82.56,334,348,0.726,0.684,0.9613333333333334,28.66032704761905,51.52,82.55,0,81
6,7,8,82.56,51.4,51,57,0.458,0.64,0.7803809428571429,29.44070799047619,117.03,51.4,0,63
6,9,6,51.4,64.5,165,166,0.563,0.635,0.9251111111111111,30.365819101587302,30.6,64.48,0,63
3,8,4,64.5,81.1,525,530,0.571,0.678,0.94275,31.308569101587302,62.46,81.11,0,81
3,8,6,81.1,72.1,462,468,0.579,0.722,0.94475,32.2533191015873,52.98,72.13,0,72
4,9,8,72.1,69.5,253,266,0.657,0.751,0.9130836,33.1664027015873,80.94,69.52,0,72
6,9,6,69.5,83.44,217,221,0.631,0.632,0.9402222222222222,34.10662492380953,41.65,83.46,0,81
2,8,4,83.44,71.3,404,444,0.732,0.632,0.9114445999999999,35.01806952380953,115.06,71.34,0,81
3,9,8,71.3,73.0,165,170,0.409,0.722,0.8713888888888888,35.88945841269842,76.95,73.0,0,72
6,9,5,73.0,65.1,183,186,0.574,0.636,0.9275555555555555,36.817013968253974,27.83,65.11,0,63
4,9,6,65.1,79.25,232,248,0.67,0.673,0.935925888888889,37.75293985714286,67.04,79.25,0,81
3,8,9,79.25,80.7,500,503,0.577,0.766,0.9120278222222222,38.664967679365084,57.29,80.67,0,81
4,9,5,80.7,81.75,362,372,0.766,0.661,0.9702222222222222,39.6351899015873,48.95,81.73,0,81
3,7,6,81.75,78.44,315,329,0.544,0.714,0.9366137714285714,40.57180367301587,89.29,78.46,0,81
5,9,5,78.44,83.8,251,255,0.566,0.659,0.9257777777777778,41.497581450793646,42.24,83.83,0,81
6,7,8,83.8,65.2,61,67,0.495,0.654,0.8479285714285715,42.345510022222214,92.67,65.16,0,72
4,9,8,65.2,64.9,287,294,0.701,0.706,0.9322777777777778,43.27778779999999,32.32,64.89,0,63
2,9,5,64.9,85.94,527,554,0.786,0.64,0.9474002666666667,44.22518806666666,96.0,85.91,0,90
2,8,8,85.94,66.06,392,428,0.704,0.693,0.8388055999999999,45.06399366666666,130.57,66.09,0,81
6,9,6,66.06,90.5,153,161,0.586,0.642,0.9302222222222223,45.99421588888888,52.52,90.47,0,90
4,6,5,90.5,33.97,70,80,0.534,0.601,0.6295554000000001,46.62377128888888,407.61,33.96,0,81
5,9,7,33.97,84.3,287,292,0.625,0.695,0.9374603174603174,47.5612316063492,37.87,84.32,0,81
3,9,6,84.3,63.56,185,198,0.416,0.673,0.8924444444444444,48.453676050793646,48.62,63.55,0,63
4,9,5,63.56,63.84,287,292,0.673,0.666,0.9495555555555556,49.4032316063492,31.67,63.85,0,63
4,7,6,63.84,63.9,84,95,0.513,0.698,0.7727046285714285,50.17593623492063,153.61,63.92,0,90
6,8,6,63.9,103.75,148,157,0.566,0.654,0.9177219999999999,51.093658234920625,93.97,103.72,0,108
3,8,8,103.75,90.6,628,639,0.593,0.737,0.9325,52.02615823492062,56.81,90.61,0,90
4,9,5,90.6,91.06,353,367,0.755,0.686,0.9677777777777778,52.9939360126984,53.91,91.09,0,90
2,7,8,91.06,58.75,237,263,0.618,0.679,0.7815806285714286,53.775516641269824,152.79,58.76,0,81
5,9,7,58.75,74.0,258,263,0.628,0.716,0.9395555555555555,54.71507219682538,28.11,74.03,0,72
3,8,4,74.0,63.62,418,424,0.546,0.682,0.9365,55.651572196825384,56.69,63.63,0,63
5,9,6,63.62,98.7,268,277,0.614,0.68,0.9345658444444445,56.58613804126983,54.89,98.69,0,99
2,4,6,98.7,9.68,138,172,0.387,0.596,0.45670026666666674,57.04283830793649,1755.84,9.68,0,90
3,8,5,9.68,88.9,582,596,0.612,0.714,0.9456668,57.98850510793649,60.65,88.9,0,90
6,6,8,88.9,42.38,34,38,0.507,0.645,0.7338688,58.72237390793649,171.26,42.38,0,63
4,9,5,42.38,72.56,280,298,0.707,0.673,0.957111111111111,59.679485019047604,51.98,72.54,0,72
6,9,8,72.56,63.84,188,191,0.585,0.656,0.8939999999999999,60.5734850190476,26.23,63.83,0,63
2,9,5,63.84,70.25,431,459,0.761,0.667,0.954277911111111,61.527762930158715,88.84,70.22,0,72
6,7,6,70.25,72.75,51,57,0.498,0.653,0.7833163142857142,62.31107924444443,157.74,72.77,0,99
2,8,6,72.75,66.5,388,426,0.737,0.658,0.8273835999999999,63.138462844444426,149.32,66.47,0,90
2,8,9,66.5,75.06,430,469,0.726,0.762,0.8511667333333333,63.98962957777776,126.66,75.05,0,90
3,8,6,75.06,101.3,704,712,0.604,0.722,0.951,64.94062957777776,60.07,101.33,0,99
3,8,9,101.3,82.5,573,585,0.573,0.767,0.9136944444444445,65.8543240222222,46.96,82.48,0,81
3,9,7,82.5,72.7,217,228,0.731,0.65,0.9481587301587302,66.80248275238093,68.82,72.68,0,72
6,9,5,72.7,72.8,183,184,0.537,0.641,0.9193333333333333,67.72181608571425,36.14,72.82,0,72
2,9,5,72.8,100.25,615,618,0.358,0.679,0.8795555555555555,68.60137164126981,20.62,100.27,0,99
3,7,4,100.25,84.1,368,379,0.53,0.69,0.8613073714285714,69.46267901269837,121.5,84.13,0,99
1,9,5,84.1,57.0,472,557,0.873,0.642,0.7394548000000001,70.20213381269838,195.06,57.0,0,99
6,9,5,57.0,64.25,146,158,0.676,0.615,0.7394950222222223,70.9416288349206,139.25,64.23,0,99
3,8,6,64.25,108.06,640,653,0.664,0.708,0.966,71.9076288349206,65.7,108.08,0,108
6,9,7,108.06,82.8,177,180,0.551,0.707,0.9224444444444444,72.83007327936505,44.21,82.83,0,81
2,9,4,82.8,78.94,575,617,0.725,0.654,0.945925711111111,73.77599899047617,70.53,78.95,0,81
3,9,8,78.94,95.25,240,253,0.497,0.658,0.8523988444444444,74.62839783492062,94.22,95.28,0,99
6,8,6,95.25,93.56,159,166,0.574,0.665,0.9107124,75.53911023492061,85.39,93.59,0,99
4,9,9,93.56,113.25,381,404,0.733,0.77,0.9148204,76.45393063492061,72.81,113.26,0,117
6,8,8,113.25,87.25,161,166,0.54,0.666,0.8831663999999999,77.3370970349206,73.81,87.25,0,90
4,9,5,87.25,101.0,392,407,0.785,0.677,0.9744444444444444,78.31154147936505,56.87,100.98,0,99
6,7,6,101.0,73.9,65,71,0.504,0.618,0.8913332,79.20287467936505,98.95,73.89,0,81
4,9,5,73.9,81.6,289,301,0.667,0.647,0.9482222222222222,80.15109690158728,52.69,81.62,0,81
6,8,6,81.6,87.06,152,159,0.572,0.684,0.9236002,81.07469710158728,70.3,87.09,0,90
3,8,4,87.06,82.0,559,562,0.571,0.659,0.94275,82.01744710158728,50.01,82.03,0,81
5,9,6,82.0,100.9,283,293,0.657,0.692,0.946,82.96344710158728,63.37,100.86,0,99
3,8,5,100.9,94.5,554,561,0.623,0.715,0.9286588,83.89210590158727,74.14,94.53,0,99
5,9,5,94.5,89.44,246,253,0.596,0.683,0.9287112444444445,84.82081714603171,58.18,89.44,0,90
5,9,6,89.44,73.5,221,228,0.607,0.686,0.9348888888888889,85.7557060349206,43.24,73.48,0,72
5,9,9,73.5,64.06,176,184,0.564,0.69,0.8786666666666666,86.63437270158727,37.09,64.09,0,63
5,7,8,64.06,66.5,81,88,0.479,0.689,0.8630235428571429,87.49739624444442,98.9,66.47,0,72
6,8,5,66.5,72.0,140,146,0.533,0.623,0.9329998,0.0,59.96,71.97,0,72
4,9,7,72.0,106.06,379,397,0.726,0.687,0.9467302476190476,0.9467302476190476,79.0,106.04,0,108
6,7,7,106.06,78.5,78,85,0.528,0.659,0.8148396571428571,1.7615699047619047,131.41,78.49,0,99
4,9,5,78.5,100.0,328,347,0.685,0.673,0.9076110222222222,2.6691809269841267,96.76,99.97,0,108
6,7,4,100.0,69.1,75,81,0.491,0.615,0.8522117142857143,3.521392641269841,110.3,69.11,0,81
4,9,5,69.1,74.1,324,336,0.708,0.676,0.9573333333333334,4.478725974603174,38.08,74.1,0,72
2,7,7,74.1,58.88,310,350,0.635,0.683,0.7332984285714286,5.212024403174603,189.22,58.86,0,99
6,9,5,58.88,92.1,215,219,0.586,0.652,0.9302222222222223,6.142246625396825,45.32,92.13,0,90
2,9,5,92.1,90.6,476,445,0.462,0.666,0.9026666666666666,7.044913292063492,15.47,90.6,0,90
3,9,4,90.6,89.2,253,262,0.713,0.671,0.9528446444444444,7.997757936507936,76.72,89.16,0,90
4,7,4,89.2,70.1,106,117,0.557,0.641,0.8267426571428572,8.824500593650793,137.04,70.14,0,90
5,9,5,70.1,81.1,243,246,0.573,0.671,0.9273333333333333,9.751833926984126,44.84,81.12,0,81
3,7,9,81.1,66.9,281,294,0.505,0.724,0.8625080031746032,10.61434193015873,98.19,66.88,0,72
6,9,7,66.9,100.25,264,270,0.661,0.685,0.9426031746031747,11.556945104761905,43.06,100.28,0,99
3,8,4,100.25,91.7,601,605,0.585,0.679,0.94625,12.503195104761904,54.25,91.67,0,90
6,9,8,91.7,98.0,200,206,0.577,0.701,0.8972904222222222,13.400485526984125,62.09,97.98,0,99
2,8,5,98.0,82.9,417,461,0.722,0.655,0.8826213999999999,14.283106926984125,131.79,82.85,0,99
6,9,8,82.9,91.44,218,222,0.633,0.694,0.9141666666666667,15.197273593650792,42.77,91.46,0,90
2,9,5,91.44,79.2,527,559,0.821,0.646,0.9691850444444444,16.166458638095236,72.56,79.21,0,81
3,9,5,79.2,68.7,519,492,0.439,0.654,0.7555553555555555,16.92201399365079,109.84,68.7,0,90
4,9,5,68.7,95.1,570,554,0.372,0.68,0.8111664666666667,17.733180460317456,65.85,95.13,0,108
3,8,8,95.1,103.56,556,562,0.621,0.741,0.9158885999999999,18.649069060317455,68.56,103.57,0,108
6,8,6,103.56,101.5,178,185,0.541,0.644,0.899028,19.548097060317456,93.01,101.48,0,108
2,6,5,101.5,43.34,168,198,0.53,0.611,0.6174442666666666,20.165541326984123,283.03,43.34,0,108
4,9,5,43.34,99.56,357,374,0.789,0.706,0.9753333333333334,21.140874660317458,60.11,99.55,0,99
4,7,8,99.56,60.84,108,121,0.516,0.651,0.7608451714285714,21.90171983174603,154.69,60.84,0,81
4,9,6,60.84,72.25,252,263,0.654,0.689,0.9453333333333334,22.847053165079362,51.27,72.24,0,72
3,8,8,72.25,100.9,647,658,0.632,0.732,0.9013885999999999,23.748441765079363,87.22,100.87,0,108
4,7,5,100.9,67.56,102,113,0.543,0.648,0.8057428571428572,24.55418462222222,165.89,67.59,0,90
6,9,5,67.56,91.94,217,220,0.637,0.647,0.9415555555555556,25.495740177777776,41.66,91.91,0,90
2,8,6,91.94,70.8,416,458,0.669,0.653,0.8395166000000001,26.335256777777776,132.91,70.84,0,90
3,8,5,70.8,99.1,591,605,0.639,0.7,0.95975,27.295006777777775,66.87,99.12,0,99
4,8,9,99.1,71.0,227,239,0.629,0.698,0.904027711111111,28.199034488888888,83.63,71.0,0,72
5,9,5,71.0,72.8,215,218,0.548,0.659,0.9217777777777778,29.120812266666665,42.0,72.82,0,72
3,7,7,72.8,87.75,765,769,0.553,0.785,0.8896366,30.010448866666664,98.63,87.72,0,99
6,7,6,87.75,80.3,123,129,0.437,0.669,0.7710795428571429,30.78152840952381,156.26,80.32,0,108
4,9,5,80.3,99.1,380,392,0.763,0.653,0.9695555555555555,31.751083965079363,53.9,99.15,0,99
3,7,5,99.1,83.44,322,341,0.588,0.708,0.8735149999999999,32.624598965079365,121.85,83.41,0,99
6,9,4,83.44,99.06,244,249,0.676,0.661,0.9502222222222223,33.57482118730159,58.32,99.08,0,99
3,8,9,99.06,82.25,563,570,0.578,0.751,0.9113888888888889,34.486210076190474,50.91,82.23,0,81
5,9,4,82.25,73.3,250,255,0.578,0.652,0.9284444444444444,35.41465452063492,37.0,73.33,0,72
4,9,5,73.3,105.6,331,349,0.706,0.693,0.9436108888888889,36.35826540952381,90.8,105.61,0,108
6,6,8,105.6,43.38,44,50,0.487,0.625,0.5410447333333334,36.899310142857146,380.72,43.38,0,117
4,9,5,43.38,107.94,410,426,0.767,0.669,0.9702224444444445,37.86953258730159,62.58,107.96,0,108
3,7,8,107.94,87.44,308,323,0.578,0.685,0.7849054571428571,38.65443804444445,147.67,87.46,0,117
3,9,5,87.44,109.25,798,793,0.648,0.675,0.944,39.59843804444445,40.01,109.28,0,108
6,8,4,109.25,86.5,137,145,0.56,0.657,0.9165334,40.51497144444445,77.41,86.48,0,90
2,8,5,86.5,72.1,431,461,0.697,0.647,0.9083981999999999,41.42336964444445,113.3,72.11,0,81
6,9,5,72.1,105.25,202,206,0.61,0.657,0.9201667555555555,42.343536400000005,63.32,105.23,0,108
4,7,5,105.25,73.56,104,118,0.54,0.645,0.7047145142857143,43.04825091428572,233.39,73.59,0,126
5,9,6,73.56,92.0,289,293,0.65,0.699,0.9444444444444444,43.99269535873016,41.55,92.0,0,90
3,6,8,92.0,62.4,178,193,0.507,0.693,0.6889719999999999,44.68166735873016,197.2,62.41,0,108
6,9,5,62.4,103.06,254,260,0.689,0.641,0.953111111111111,45.63477846984127,48.6,103.05,0,99
4,8,8,103.06,85.6,259,274,0.635,0.718,0.9090498,46.54382826984127,88.61,85.62,0,90
2,9,4,85.6,72.3,542,568,0.765,0.608,0.97,47.51382826984127,67.13,72.33,0,72
5,9,4,72.3,73.8,327,308,0.549,0.612,0.7319446000000001,48.24577286984127,147.89,73.79,0,108
5,7,5,73.8,70.75,98,109,0.477,0.634,0.7294525142857142,48.97522538412698,197.3,70.77,0,108
6,8,7,70.75,102.8,150,157,0.583,0.648,0.9019482571428572,49.877173641269835,93.28,102.79,0,108
4,8,8,102.8,88.25,262,282,0.628,0.724,0.8728484000000001,50.75002204126984,103.88,88.25,0,99
6,8,6,88.25,95.44,161,168,0.55,0.636,0.9158028,51.66582484126984,75.71,95.42,0,99
2,8,9,95.44,77.56,463,504,0.699,0.736,0.8552391555555555,52.5210639968254,107.18,77.54,0,90
6,9,4,77.56,82.44,217,221,0.602,0.642,0.9337777777777778,53.454841774603175,39.47,82.42,0,81
2,9,4,82.44,109.25,519,499,0.458,0.719,0.9017777777777778,54.356619552380955,20.52,109.27,0,108
1,8,5,109.25,52.2,304,368,0.767,0.594,0.6816388,55.03825835238096,232.57,52.18,0,108
4,9,5,52.2,98.7,379,392,0.779,0.7,0.9710507111111111,56.00930906349207,59.66,98.66,0,99
1,9,6,98.7,57.12,415,492,0.798,0.637,0.7234547333333333,56.7327637968254,196.26,57.11,0,99
4,9,5,57.12,64.0,265,271,0.626,0.655,0.9391111111111111,57.67187490793651,35.0,64.03,0,63
3,7,6,64.0,61.72,232,246,0.5,0.678,0.9306669428571428,58.602541850793656,79.6,61.72,0,63
4,9,4,61.72,73.9,263,272,0.66,0.67,0.9466666666666667,59.54920851746032,47.13,73.86,0,72
3,8,7,73.9,82.56,620,625,0.576,0.722,0.944,60.493208517460324,49.89,82.58,0,81
6,9,6,82.56,107.6,266,272,0.698,0.67,0.9528887111111111,61.44609722857143,57.97,107.6,0,108
3,7,6,107.6,96.56,346,369,0.564,0.69,0.8975314571428572,62.343628685714286,111.72,96.55,0,108
5,8,4,96.56,86.9,145,154,0.554,0.653,0.8649244,63.208553085714286,112.16,86.86,0,99
3,9,8,86.9,101.25,793,792,0.66,0.761,0.9369166666666666,64.14546975238095,41.94,101.25,0,99
6,7,6,101.25,73.75,66,73,0.514,0.623,0.893005342857143,65.03847509523808,113.52,73.73,0,81
4,9,5,73.75,74.06,317,325,0.722,0.72,0.9604444444444444,65.99891953968253,44.9,74.09,0,72
6,9,5,74.06,79.9,277,263,0.375,0.707,0.7269997333333333,66.72591927301586,94.84,79.86,0,108
3,9,5,79.9,99.7,552,539,0.184,0.759,0.8408888888888889,67.56680816190475,14.65,99.67,0,99
1,7,7,99.7,37.1,184,207,0.667,0.622,0.6156189142857142,68.18242707619046,273.62,37.1,0,90
5,9,5,37.1,98.56,258,264,0.618,0.667,0.9347881333333332,69.11721520952379,63.65,98.58,0,99
2,8,5,98.56,80.25,531,565,0.725,0.624,0.9161163999999999,70.0333316095238,117.96,80.23,0,90
6,9,8,80.25,108.9,273,279,0.677,0.718,0.9299444444444445,70.96327605396824,48.29,108.89,0,108
3,7,5,108.9,67.0,309,326,0.526,0.669,0.9087855142857143,71.87206156825395,101.51,67.02,0,72
4,9,7,67.0,108.06,387,407,0.747,0.742,0.966,72.83806156825395,72.19,108.06,0,108
2,9,5,108.06,108.25,689,726,0.806,0.671,0.9341369111111111,73.77219847936506,111.45,108.23,0,117
4,9,6,108.25,109.7,359,383,0.739,0.684,0.9267348222222223,74.69893330158727,83.33,109.69,0,117
6,9,8,109.7,113.6,258,263,0.661,0.693,0.9029596888888889,75.60189299047616,70.48,113.65,0,117
2,8,5,113.6,72.7,420,469,0.704,0.632,0.8166663999999999,76.41855939047616,148.89,72.71,0,99
6,9,6,72.7,83.44,199,203,0.588,0.673,0.9306666666666666,77.34922605714283,37.39,83.45,0,81
4,6,7,83.44,28.77,62,70,0.526,0.644,0.5724443333333333,77.92167039047617,351.45,28.77,0,81
6,9,5,28.77,98.3,193,195,0.603,0.665,0.929818,78.85148839047616,55.38,98.31,0,99
4,9,5,98.3,99.8,474,445,0.597,0.704,0.9326666666666666,79.78415505714283,15.88,99.8,0,99
3,9,6,99.8,98.5,275,288,0.711,0.7,0.9549087999999999,80.73906385714282,85.23,98.49,0,99
5,9,5,98.5,100.7,329,334,0.694,0.675,0.9542222222222222,81.69328607936505,51.85,100.71,0,99
3,9,7,100.7,95.94,282,300,0.498,0.598,0.8630996095238095,82.55638568888887,91.19,95.96,0,99
2,9,5,95.94,77.25,580,617,0.78,0.645,0.9456295333333333,83.5020152222222,88.53,77.26,0,81
1,9,4,77.25,52.78,425,502,0.858,0.616,0.8305830666666667,84.33259828888886,151.95,52.79,0,72
5,9,5,52.78,107.8,266,269,0.614,0.668,0.9355000444444446,85.2680983333333,71.55,107.83,0,108
3,7,8,107.8,82.2,320,331,0.531,0.759,0.8396460857142858,86.10774441904759,124.85,82.2,0,99
4,9,5,82.2,100.1,399,417,0.802,0.688,0.9782222222222222,87.08596664126982,57.85,100.1,0,99
6,9,7,100.1,101.5,226,234,0.648,0.683,0.9391428571428572,0.0,46.88,101.52,0,99
2,9,5,101.5,93.56,615,647,0.788,0.637,0.9422023111111112,0.9422023111111112,100.93,93.57,0,99
6,9,5,93.56,66.5,266,255,0.576,0.616,0.730909,1.673111311111111,117.66,66.48,0,99
4,9,5,66.5,81.25,451,433,0.491,0.666,0.9091111111111111,2.5822224222222223,19.88,81.27,0,81
6,7,5,81.25,93.0,85,92,0.48,0.624,0.8139634571428571,3.3961858793650794,149.02,92.98,0,117
6,8,4,93.0,111.1,142,148,0.545,0.612,0.8300722,4.2262580793650795,124.01,111.11,0,135
3,8,9,111.1,117.06,702,715,0.667,0.768,0.8947500666666667,5.1210081460317465,93.37,117.04,0,126
3,6,7,117.06,55.6,165,179,0.548,0.659,0.6356189809523809,5.756627126984127,259.0,55.58,0,126
5,9,5,55.6,105.9,292,302,0.659,0.678,0.9345554444444444,6.6911825714285715,64.35,105.86,0,108
4,8,8,105.9,82.0,214,225,0.585,0.684,0.8637834,7.5549659714285715,98.05,81.98,0,90
6,9,5,82.0,73.0,177,180,0.561,0.626,0.9246666666666667,8.479632638095238,35.19,72.98,0,72
6,9,5,73.0,130.4,380,365,0.561,0.685,0.9246666666666667,9.404299304761905,23.73,130.38,0,126
5,8,8,130.4,88.8,73,81,0.639,0.656,0.7790834,10.183382704761904,165.59,88.79,0,117
5,9,5,88.8,107.25,265,273,0.63,0.689,0.9358336,11.119216304761904,65.78,107.25,0,108
3,8,7,107.25,91.5,199,215,0.442,0.65,0.8046584857142858,11.92387479047619,127.07,91.52,0,108
6,9,5,91.5,118.25,239,245,0.692,0.683,0.9537777777777777,12.877652568253968,61.23,118.22,0,117
6,9,6,118.25,91.1,227,230,0.645,0.645,0.9433333333333334,13.820985901587301,38.0,91.11,0,90
